"Num_Acc","an","mois","jour","lum","agg","dep"
"201800047241",18,7,21,"1","1",202
"201800047242",18,7,24,"1","2",202
"201800047243",18,7,26,"1","2",202
"201800047244",18,7,28,"3","1",202
"201800047245",18,8,1,"5","2",202
"201800047246",18,8,2,"1","2",202
"201800047247",18,8,6,"3","1",202
"201800047248",18,8,7,"1","1",202
"201800047249",18,8,7,"5","1",202
"201800047250",18,8,8,"1","2",202
"201800047251",18,8,10,"1","1",202
"201800047252",18,8,11,"1","2",202
"201800047253",18,8,14,"5","2",202
"201800047254",18,8,15,"3","2",202
"201800047255",18,8,17,"3","1",202
"201800047256",18,8,25,"1","2",202
"201800047257",18,8,27,"3","1",202
"201800047258",18,8,31,"1","2",202
"201800047259",18,9,3,"1","2",202
"201800047260",18,9,3,"1","2",202
"201800047261",18,9,3,"1","2",202
"201800047262",18,9,5,"1","2",202
"201800047263",18,9,7,"1","2",202
"201800047264",18,9,7,"1","2",202
"201800047265",18,9,7,"1","2",202
"201800047266",18,9,8,"1","2",202
"201800047267",18,9,8,"5","1",202
"201800047268",18,9,11,"1","2",202
"201800047269",18,9,12,"3","1",202
"201800047270",18,9,19,"1","2",202
"201800047271",18,9,25,"1","2",202
"201800047272",18,9,26,"1","2",202
"201800047273",18,9,30,"2","2",202
"201800047274",18,10,1,"1","2",202
"201800047275",18,10,2,"1","2",202
"201800047276",18,10,8,"1","2",202
"201800047277",18,10,9,"1","1",202
"201800047278",18,10,10,"1","2",202
"201800047279",18,10,13,"1","2",202
"201800047280",18,10,18,"1","2",202
"201800047281",18,10,19,"1","2",202
"201800047282",18,10,23,"1","2",202
"201800047283",18,10,24,"1","2",202
"201800047284",18,10,24,"1","2",202
"201800047285",18,10,26,"1","2",202
"201800047286",18,11,2,"1","2",202
"201800047287",18,11,12,"5","2",202
"201800047288",18,11,14,"1","2",202
"201800047289",18,11,16,"1","1",202
"201800047290",18,11,16,"5","2",202
"201800047291",18,11,17,"1","2",202
"201800047292",18,11,26,"3","2",202
"201800047293",18,11,27,"5","2",202
"201800047294",18,11,28,"1","2",202
"201800047295",18,11,29,"1","2",202
"201800047296",18,11,30,"1","2",202
"201800047297",18,12,1,"5","2",202
"201800047298",18,12,4,"3","1",202
"201800047299",18,12,5,"1","2",202
"201800047300",18,12,11,"1","2",202
"201800047301",18,12,14,"1","2",202
"201800047302",18,12,15,"1","1",202
"201800047303",18,12,17,"1","1",202
"201800047304",18,12,19,"5","2",202
"201800047305",18,1,1,"5","2",690
"201800047306",18,1,3,"5","2",690
"201800047307",18,1,5,"1","2",690
"201800047308",18,1,5,"5","2",690
"201800047309",18,1,7,"5","2",690
"201800047310",18,1,9,"1","2",690
"201800047311",18,1,9,"5","2",690
"201800047312",18,1,10,"5","2",690
"201800047313",18,1,11,"5","2",690
"201800047314",18,1,11,"1","2",690
"201800047315",18,1,11,"1","2",690
"201800047316",18,1,11,"1","2",690
"201800047317",18,1,12,"1","2",690
"201800047318",18,1,14,"1","2",690
"201800047319",18,1,14,"5","2",690
"201800047320",18,1,15,"5","2",690
"201800047321",18,1,15,"1","2",690
"201800047322",18,1,16,"5","2",690
"201800047323",18,1,16,"5","2",690
"201800047324",18,1,16,"3","2",690
"201800047325",18,1,16,"1","2",690
"201800047326",18,1,16,"1","2",690
"201800047327",18,1,16,"1","2",690
"201800047328",18,1,18,"1","2",690
"201800047329",18,1,18,"1","2",690
"201800047330",18,1,17,"1","2",690
"201800047331",18,1,17,"1","2",690
"201800047332",18,1,15,"5","2",690
"201800047333",18,1,19,"5","2",690
"201800047334",18,1,16,"2","2",690
"201800047335",18,1,20,"5","2",690
"201800047336",18,1,21,"5","2",690
"201800047337",18,1,20,"5","2",690
"201800047338",18,1,22,"1","2",690
"201800047339",18,1,22,"2","2",690
"201800047340",18,1,21,"1","2",690
"201800047341",18,1,22,"1","2",690
"201800047342",18,1,22,"1","2",690
"201800047343",18,1,23,"1","2",690
"201800047344",18,1,23,"1","2",690
"201800047345",18,1,26,"2","2",690
"201800047346",18,1,26,"1","2",690
"201800047347",18,1,26,"1","2",690
"201800047348",18,1,26,"5","2",690
"201800047349",18,1,26,"5","2",690
"201800047350",18,1,29,"1","2",690
"201800047351",18,1,29,"1","2",690
"201800047352",18,1,29,"1","2",690
"201800047353",18,1,30,"1","2",690
"201800047354",18,1,31,"1","2",690
"201800047355",18,1,31,"1","2",690
"201800047356",18,2,1,"1","2",690
"201800047357",18,2,1,"1","2",690
"201800047358",18,1,31,"1","2",690
"201800047359",18,2,3,"1","2",690
"201800047360",18,1,31,"5","2",690
"201800047361",18,2,4,"1","2",690
"201800047362",18,2,6,"1","2",690
"201800047363",18,2,6,"1","2",690
"201800047364",18,2,7,"1","2",690
"201800047365",18,2,7,"1","2",690
"201800047366",18,2,7,"5","2",690
"201800047367",18,2,6,"1","2",690
"201800047368",18,2,8,"5","2",690
"201800047369",18,2,9,"5","2",690
"201800047370",18,2,10,"5","2",690
"201800047371",18,2,11,"1","2",690
"201800047372",18,2,11,"1","2",690
"201800047373",18,2,12,"1","2",690
"201800047374",18,2,12,"1","2",690
"201800047375",18,2,1,"5","2",690
"201800047376",18,2,13,"2","2",690
"201800047377",18,2,13,"1","2",690
"201800047378",18,2,15,"5","2",690
"201800047379",18,2,17,"1","2",690
"201800047380",18,2,17,"5","2",690
"201800047381",18,2,17,"1","2",690
"201800047382",18,2,17,"5","2",690
"201800047383",18,2,17,"2","2",690
"201800047384",18,2,15,"5","2",690
"201800047385",18,2,18,"1","2",690
"201800047386",18,2,19,"1","1",690
"201800047387",18,2,20,"1","2",690
"201800047388",18,2,17,"5","2",690
"201800047389",18,2,21,"5","2",690
"201800047390",18,2,23,"2","2",690
"201800047391",18,2,24,"1","2",690
"201800047392",18,2,23,"5","2",690
"201800047393",18,2,27,"1","2",690
"201800047394",18,2,27,"1","2",690
"201800047395",18,3,1,"1","2",690
"201800047396",18,3,1,"5","2",690
"201800047397",18,3,2,"1","2",690
"201800047398",18,3,3,"1","2",690
"201800047399",18,3,5,"2","2",690
"201800047400",18,3,5,"2","2",690
"201800047401",18,3,5,"5","2",690
"201800047402",18,3,6,"1","2",690
"201800047403",18,3,6,"5","2",690
"201800047404",18,3,7,"1","2",690
"201800047405",18,3,7,"1","2",690
"201800047406",18,3,9,"1","2",690
"201800047407",18,3,9,"1","2",690
"201800047408",18,3,9,"5","2",690
"201800047409",18,3,10,"1","2",690
"201800047410",18,3,10,"5","2",690
"201800047411",18,3,11,"5","2",690
"201800047412",18,3,12,"1","2",690
"201800047413",18,3,12,"1","2",690
"201800047414",18,3,12,"1","2",690
"201800047415",18,3,13,"5","2",690
"201800047416",18,3,14,"1","2",690
"201800047417",18,3,16,"1","2",690
"201800047418",18,3,19,"1","2",690
"201800047419",18,2,24,"3","2",690
"201800047420",18,3,20,"1","2",690
"201800047421",18,3,21,"1","2",690
"201800047422",18,3,21,"1","2",690
"201800047423",18,3,24,"1","2",690
"201800047424",18,3,24,"5","2",690
"201800047425",18,3,26,"2","2",690
"201800047426",18,3,27,"1","2",690
"201800047427",18,3,28,"5","2",690
"201800047428",18,3,29,"1","2",690
"201800047429",18,3,29,"1","2",690
"201800047430",18,3,29,"1","2",690
"201800047431",18,3,29,"5","2",690
"201800047432",18,3,30,"5","2",690
"201800047433",18,3,29,"1","2",690
"201800047434",18,3,29,"1","2",690
"201800047435",18,3,31,"5","2",690
"201800047436",18,4,1,"5","2",690
"201800047437",18,4,1,"5","2",690
"201800047438",18,4,4,"1","2",690
"201800047439",18,4,4,"2","2",690
"201800047440",18,4,4,"5","2",690
"201800047441",18,4,4,"1","2",690
"201800047442",18,4,6,"1","2",690
"201800047443",18,4,6,"1","2",690
"201800047444",18,4,7,"1","2",690
"201800047445",18,4,8,"1","2",690
"201800047446",18,4,8,"1","2",690
"201800047447",18,3,30,"5","2",690
"201800047448",18,4,9,"5","2",690
"201800047449",18,4,1,"3","2",690
"201800047450",18,4,11,"1","2",690
"201800047451",18,4,11,"1","2",690
"201800047452",18,4,11,"5","2",690
"201800047453",18,4,11,"1","2",690
"201800047454",18,4,17,"1","2",690
"201800047455",18,4,17,"1","2",690
"201800047456",18,4,18,"1","2",690
"201800047457",18,4,19,"1","2",690
"201800047458",18,4,18,"1","2",690
"201800047459",18,4,19,"5","2",690
"201800047460",18,4,19,"1","2",690
"201800047461",18,4,20,"1","2",690
"201800047462",18,4,20,"5","2",690
"201800047463",18,4,21,"5","2",690
"201800047464",18,4,24,"1","2",690
"201800047465",18,4,25,"1","2",690
"201800047466",18,4,25,"1","2",690
"201800047467",18,4,26,"1","2",690
"201800047468",18,4,27,"1","2",690
"201800047469",18,4,27,"1","2",690
"201800047470",18,4,27,"5","2",690
"201800047471",18,4,28,"5","2",690
"201800047472",18,4,28,"5","2",690
"201800047473",18,4,24,"1","2",690
"201800047474",18,4,25,"1","2",690
"201800047475",18,4,30,"1","2",690
"201800047476",18,4,30,"5","2",690
"201800047477",18,5,1,"1","2",690
"201800047478",18,4,25,"1","2",690
"201800047479",18,5,2,"1","2",690
"201800047480",18,5,3,"1","2",690
"201800047481",18,5,3,"1","2",690
"201800047482",18,5,3,"5","2",690
"201800047483",18,5,4,"1","2",690
"201800047484",18,5,4,"2","2",690
"201800047485",18,5,4,"5","2",690
"201800047486",18,5,4,"5","2",690
"201800047487",18,5,5,"1","2",690
"201800047488",18,5,5,"1","2",690
"201800047489",18,5,5,"2","2",690
"201800047490",18,5,7,"1","2",690
"201800047491",18,5,10,"1","1",690
"201800047492",18,5,10,"5","2",690
"201800047493",18,5,11,"5","2",690
"201800047494",18,5,7,"1","2",690
"201800047495",18,5,9,"1","2",690
"201800047496",18,5,11,"1","2",690
"201800047497",18,5,14,"1","2",690
"201800047498",18,5,16,"1","2",690
"201800047499",18,5,16,"1","2",690
"201800047500",18,5,18,"1","2",690
"201800047501",18,5,19,"5","2",690
"201800047502",18,5,19,"1","2",690
"201800047503",18,5,20,"1","2",690
"201800047504",18,5,20,"1","2",690
"201800047505",18,5,16,"1","2",690
"201800047506",18,5,21,"1","2",690
"201800047507",18,5,21,"1","2",690
"201800047508",18,5,21,"1","2",690
"201800047509",18,5,13,"2","2",690
"201800047510",18,5,23,"1","2",690
"201800047511",18,5,23,"2","2",690
"201800047512",18,5,23,"1","2",690
"201800047513",18,5,24,"1","2",690
"201800047514",18,5,25,"1","2",690
"201800047515",18,5,25,"1","2",690
"201800047516",18,5,25,"5","2",690
"201800047517",18,5,27,"1","2",690
"201800047518",18,5,27,"5","2",690
"201800047519",18,5,26,"2","2",690
"201800047520",18,5,27,"1","2",690
"201800047521",18,5,27,"5","2",690
"201800047522",18,5,28,"1","2",690
"201800047523",18,5,28,"1","2",690
"201800047524",18,5,29,"1","2",690
"201800047525",18,5,29,"1","2",690
"201800047526",18,5,30,"5","2",690
"201800047527",18,5,30,"1","2",690
"201800047528",18,5,30,"1","2",690
"201800047529",18,5,30,"1","2",690
"201800047530",18,5,31,"1","2",690
"201800047531",18,6,2,"5","2",690
"201800047532",18,6,2,"1","2",690
"201800047533",18,5,29,"1","2",690
"201800047534",18,6,4,"3","2",690
"201800047535",18,6,5,"1","2",690
"201800047536",18,6,5,"1","2",690
"201800047537",18,6,6,"1","2",690
"201800047538",18,6,6,"2","2",690
"201800047539",18,6,7,"3","2",690
"201800047540",18,6,7,"5","2",690
"201800047541",18,6,8,"1","2",690
"201800047542",18,6,9,"1","2",690
"201800047543",18,6,5,"1","2",690
"201800047544",18,6,11,"1","2",690
"201800047545",18,6,12,"1","2",690
"201800047546",18,6,12,"1","1",690
"201800047547",18,6,13,"1","2",690
"201800047548",18,6,13,"1","2",690
"201800047549",18,6,14,"1","2",690
"201800047550",18,6,15,"1","2",690
"201800047551",18,6,16,"1","2",690
"201800047552",18,6,17,"1","2",690
"201800047553",18,6,17,"1","2",690
"201800047554",18,6,18,"1","2",690
"201800047555",18,6,14,"1","2",690
"201800047556",18,6,19,"1","2",690
"201800047557",18,6,19,"1","2",690
"201800047558",18,6,19,"1","2",690
"201800047559",18,6,20,"1","2",690
"201800047560",18,6,15,"1","2",690
"201800047561",18,6,18,"1","2",690
"201800047562",18,6,16,"1","2",690
"201800047563",18,6,22,"5","2",690
"201800047564",18,6,6,"1","2",690
"201800047565",18,6,22,"1","2",690
"201800047566",18,6,22,"1","2",690
"201800047567",18,6,22,"1","2",690
"201800047568",18,6,23,"1","2",690
"201800047569",18,6,23,"1","2",690
"201800047570",18,6,23,"1","2",690
"201800047571",18,6,23,"1","2",690
"201800047572",18,6,25,"1","2",690
"201800047573",18,6,25,"1","2",690
"201800047574",18,6,25,"1","2",690
"201800047575",18,6,26,"5","2",690
"201800047576",18,6,25,"1","2",690
"201800047577",18,6,26,"1","2",690
"201800047578",18,6,26,"1","2",690
"201800047579",18,6,26,"1","2",690
"201800047580",18,6,26,"5","2",690
"201800047581",18,6,27,"1","2",690
"201800047582",18,6,28,"1","2",690
"201800047583",18,6,28,"1","2",690
"201800047584",18,6,28,"1","2",690
"201800047585",18,6,29,"1","2",690
"201800047586",18,6,29,"1","2",690
"201800047587",18,6,29,"1","2",690
"201800047588",18,7,1,"1","2",690
"201800047589",18,7,2,"1","2",690
"201800047590",18,7,3,"1","2",690
"201800047591",18,7,4,"1","2",690
"201800047592",18,7,4,"1","2",690
"201800047593",18,7,3,"1","2",690
"201800047594",18,7,4,"3","2",690
"201800047595",18,7,2,"1","2",690
"201800047596",18,7,5,"1","2",690
"201800047597",18,7,3,"1","2",690
"201800047598",18,7,7,"1","2",690
"201800047599",18,7,8,"1","2",690
"201800047600",18,7,7,"1","1",690
"201800047601",18,7,9,"1","2",690
"201800047602",18,7,9,"1","2",690
"201800047603",18,7,9,"1","2",690
"201800047604",18,7,10,"1","2",690
"201800047605",18,7,11,"5","2",690
"201800047606",18,7,11,"1","2",690
"201800047607",18,7,12,"1","2",690
"201800047608",18,7,4,"2","2",690
"201800047609",18,7,14,"1","2",690
"201800047610",18,7,14,"1","2",690
"201800047611",18,7,15,"1","2",690
"201800047612",18,7,12,"1","2",690
"201800047613",18,7,18,"1","2",690
"201800047614",18,7,14,"1","2",690
"201800047615",18,7,17,"1","2",690
"201800047616",18,7,18,"5","1",690
"201800047617",18,7,19,"1","2",690
"201800047618",18,7,20,"1","2",690
"201800047619",18,7,21,"2","2",690
"201800047620",18,7,22,"5","2",690
"201800047621",18,7,23,"1","1",690
"201800047622",18,7,20,"1","2",690
"201800047623",18,7,26,"1","2",690
"201800047624",18,6,8,"5","2",690
"201800047625",18,7,27,"5","2",690
"201800047626",18,7,28,"5","2",690
"201800047627",18,7,29,"1","2",690
"201800047628",18,7,30,"1","2",690
"201800047629",18,8,1,"1","2",690
"201800047630",18,8,1,"1","2",690
"201800047631",18,8,1,"1","2",690
"201800047632",18,8,2,"1","2",690
"201800047633",18,8,2,"1","2",690
"201800047634",18,8,2,"1","2",690
"201800047635",18,8,3,"1","2",690
"201800047636",18,8,1,"1","2",690
"201800047637",18,8,6,"1","2",690
"201800047638",18,8,7,"1","2",690
"201800047639",18,8,7,"1","2",690
"201800047640",18,8,1,"3","2",690
"201800047641",18,8,9,"5","2",690
"201800047642",18,8,12,"1","2",690
"201800047643",18,8,13,"1","2",690
"201800047644",18,5,21,"1","2",690
"201800047645",18,8,22,"1","2",690
"201800047646",18,8,22,"3","2",690
"201800047647",18,8,23,"5","2",690
"201800047648",18,8,24,"1","2",690
"201800047649",18,8,25,"5","2",690
"201800047650",18,8,25,"1","2",690
"201800047651",18,8,25,"2","2",690
"201800047652",18,8,26,"5","2",690
"201800047653",18,8,28,"5","2",690
"201800047654",18,8,29,"1","2",690
"201800047655",18,8,28,"1","2",690
"201800047656",18,7,31,"5","2",690
"201800047657",18,8,28,"1","2",690
"201800047658",18,8,27,"2","2",690
"201800047659",18,9,3,"1","2",690
"201800047660",18,9,1,"1","2",690
"201800047661",18,9,4,"1","2",690
"201800047662",18,9,4,"1","2",690
"201800047663",18,9,5,"1","2",690
"201800047664",18,9,4,"1","2",690
"201800047665",18,9,5,"1","2",690
"201800047666",18,9,5,"5","2",690
"201800047667",18,9,6,"1","2",690
"201800047668",18,9,6,"5","2",690
"201800047669",18,9,6,"5","2",690
"201800047670",18,9,6,"5","2",690
"201800047671",18,9,7,"2","2",690
"201800047672",18,9,10,"1","2",690
"201800047673",18,9,10,"1","2",690
"201800047674",18,9,11,"1","2",690
"201800047675",18,9,12,"1","2",690
"201800047676",18,9,12,"1","2",690
"201800047677",18,9,12,"1","2",690
"201800047678",18,9,13,"1","2",690
"201800047679",18,9,13,"1","2",690
"201800047680",18,9,14,"1","2",690
"201800047681",18,9,14,"1","2",690
"201800047682",18,9,14,"1","2",690
"201800047683",18,9,14,"2","2",690
"201800047684",18,9,15,"5","2",690
"201800047685",18,9,13,"1","2",690
"201800047686",18,9,16,"2","2",690
"201800047687",18,9,16,"5","2",690
"201800047688",18,9,16,"5","2",690
"201800047689",18,9,16,"5","2",690
"201800047690",18,9,17,"1","2",690
"201800047691",18,9,17,"1","2",690
"201800047692",18,9,17,"1","2",690
"201800047693",18,9,18,"1","2",690
"201800047694",18,9,18,"1","2",690
"201800047695",18,9,19,"1","2",690
"201800047696",18,9,20,"1","2",690
"201800047697",18,9,20,"1","2",690
"201800047698",18,9,20,"1","2",690
"201800047699",18,9,20,"1","2",690
"201800047700",18,9,21,"1","2",690
"201800047701",18,9,21,"1","2",690
"201800047702",18,9,21,"1","2",690
"201800047703",18,9,21,"1","2",690
"201800047704",18,9,21,"2","2",690
"201800047705",18,9,22,"1","2",690
"201800047706",18,9,22,"1","2",690
"201800047707",18,9,22,"1","2",690
"201800047708",18,9,22,"5","2",690
"201800047709",18,9,23,"5","2",690
"201800047710",18,9,23,"2","2",690
"201800047711",18,8,22,"1","2",690
"201800047712",18,9,14,"1","2",690
"201800047713",18,9,23,"1","2",690
"201800047714",18,9,24,"1","2",690
"201800047715",18,9,24,"1","2",690
"201800047716",18,9,25,"1","2",690
"201800047717",18,9,25,"1","2",690
"201800047718",18,9,27,"1","2",690
"201800047719",18,9,28,"1","2",690
"201800047720",18,9,27,"1","2",690
"201800047721",18,9,28,"1","2",690
"201800047722",18,9,29,"1","2",690
"201800047723",18,9,26,"5","2",690
"201800047724",18,9,29,"1","2",690
"201800047725",18,9,26,"1","2",690
"201800047726",18,10,1,"1","2",690
"201800047727",18,10,2,"1","2",690
"201800047728",18,10,4,"1","2",690
"201800047729",18,10,5,"2","2",690
"201800047730",18,10,5,"1","2",690
"201800047731",18,10,5,"1","2",690
"201800047732",18,10,5,"5","2",690
"201800047733",18,10,7,"5","2",690
"201800047734",18,10,7,"1","2",690
"201800047735",18,10,9,"1","2",690
"201800047736",18,10,9,"1","2",690
"201800047737",18,10,11,"1","2",690
"201800047738",18,10,11,"1","2",690
"201800047739",18,10,11,"1","2",690
"201800047740",18,10,11,"1","2",690
"201800047741",18,10,11,"1","2",690
"201800047742",18,10,11,"1","1",690
"201800047743",18,10,11,"1","2",690
"201800047744",18,10,12,"1","2",690
"201800047745",18,10,13,"1","2",690
"201800047746",18,10,14,"5","2",690
"201800047747",18,10,15,"1","2",690
"201800047748",18,10,15,"1","2",690
"201800047749",18,10,15,"1","2",690
"201800047750",18,10,16,"1","2",690
"201800047751",18,10,16,"1","2",690
"201800047752",18,9,18,"2","2",690
"201800047753",18,10,17,"1","2",690
"201800047754",18,10,18,"5","2",690
"201800047755",18,10,17,"1","2",690
"201800047756",18,10,19,"1","2",690
"201800047757",18,10,19,"1","2",690
"201800047758",18,10,20,"5","2",690
"201800047759",18,10,20,"1","2",690
"201800047760",18,10,20,"1","1",690
"201800047761",18,10,21,"1","2",690
"201800047762",18,10,21,"1","2",690
"201800047763",18,10,23,"1","2",690
"201800047764",18,10,23,"1","2",690
"201800047765",18,10,24,"1","2",690
"201800047766",18,10,26,"5","2",690
"201800047767",18,10,26,"1","2",690
"201800047768",18,10,27,"5","2",690
"201800047769",18,10,27,"5","2",690
"201800047770",18,10,28,"1","2",690
"201800047771",18,10,28,"5","2",690
"201800047772",18,10,29,"5","2",690
"201800047773",18,10,29,"1","2",690
"201800047774",18,10,30,"1","2",690
"201800047775",18,10,31,"1","2",690
"201800047776",18,11,1,"5","2",690
"201800047777",18,11,1,"1","2",690
"201800047778",18,11,1,"1","2",690
"201800047779",18,11,1,"1","2",690
"201800047780",18,11,1,"5","2",690
"201800047781",18,11,2,"1","2",690
"201800047782",18,11,2,"1","2",690
"201800047783",18,11,5,"1","2",690
"201800047784",18,11,5,"1","2",690
"201800047785",18,11,6,"5","2",690
"201800047786",18,11,7,"3","2",690
"201800047787",18,11,7,"5","2",690
"201800047788",18,11,8,"1","2",690
"201800047789",18,11,7,"1","2",690
"201800047790",18,11,9,"5","2",690
"201800047791",18,11,9,"5","2",690
"201800047792",18,11,9,"5","2",690
"201800047793",18,11,10,"5","2",690
"201800047794",18,11,10,"5","2",690
"201800047795",18,11,9,"5","2",690
"201800047796",18,11,13,"1","2",690
"201800047797",18,11,15,"1","2",690
"201800047798",18,11,15,"5","2",690
"201800047799",18,11,16,"1","2",690
"201800047800",18,11,16,"5","2",690
"201800047801",18,11,16,"5","2",690
"201800047802",18,11,16,"1","2",690
"201800047803",18,11,17,"1","1",690
"201800047804",18,11,19,"2","2",690
"201800047805",18,11,20,"5","2",690
"201800047806",18,11,20,"5","2",690
"201800047807",18,11,22,"5","2",690
"201800047808",18,11,24,"2","2",690
"201800047809",18,11,24,"1","2",690
"201800047810",18,11,24,"1","2",690
"201800047811",18,11,23,"1","2",690
"201800047812",18,11,24,"1","2",690
"201800047813",18,11,24,"1","2",690
"201800047814",18,11,24,"2","2",690
"201800047815",18,11,25,"5","2",690
"201800047816",18,11,26,"1","2",690
"201800047817",18,11,27,"1","2",690
"201800047818",18,11,23,"5","2",690
"201800047819",18,11,28,"5","2",690
"201800047820",18,11,28,"5","2",690
"201800047821",18,11,29,"5","2",690
"201800047822",18,11,28,"5","2",690
"201800047823",18,11,28,"5","2",690
"201800047824",18,11,29,"1","2",690
"201800047825",18,11,30,"1","2",690
"201800047826",18,11,30,"1","2",690
"201800047827",18,12,1,"5","2",690
"201800047828",18,12,1,"1","2",690
"201800047829",18,12,1,"1","2",690
"201800047830",18,12,1,"1","2",690
"201800047831",18,12,2,"2","1",690
"201800047832",18,12,3,"1","2",690
"201800047833",18,12,3,"1","2",690
"201800047834",18,12,4,"1","2",690
"201800047835",18,12,4,"1","2",690
"201800047836",18,12,5,"5","2",690
"201800047837",18,12,6,"2","2",690
"201800047838",18,12,6,"1","2",690
"201800047839",18,12,6,"5","2",690
"201800047840",18,12,6,"5","2",690
"201800047841",18,12,7,"1","2",690
"201800047842",18,12,6,"5","2",690
"201800047843",18,12,7,"5","2",690
"201800047844",18,12,5,"5","2",690
"201800047845",18,12,8,"5","2",690
"201800047846",18,12,8,"5","2",690
"201800047847",18,12,9,"5","2",690
"201800047848",18,12,10,"1","2",690
"201800047849",18,12,10,"5","2",690
"201800047850",18,12,11,"1","2",690
"201800047851",18,12,11,"1","2",690
"201800047852",18,12,11,"5","2",690
"201800047853",18,12,12,"2","2",690
"201800047854",18,12,13,"5","2",690
"201800047855",18,12,13,"5","2",690
"201800047856",18,12,14,"1","2",690
"201800047857",18,12,13,"5","2",690
"201800047858",18,12,15,"5","2",690
"201800047859",18,12,17,"5","2",690
"201800047860",18,12,18,"1","2",690
"201800047861",18,12,18,"5","2",690
"201800047862",18,12,18,"1","2",690
"201800047863",18,12,19,"5","2",690
"201800047864",18,12,19,"5","2",690
"201800047865",18,12,20,"5","2",690
"201800047866",18,12,20,"2","2",690
"201800047867",18,12,20,"5","2",690
"201800047868",18,12,21,"1","2",690
"201800047869",18,12,21,"5","2",690
"201800047870",18,12,22,"5","2",690
"201800047871",18,12,21,"5","2",690
"201800047872",18,12,24,"2","2",690
"201800047873",18,12,24,"5","1",690
"201800047874",18,12,23,"1","2",690
"201800047875",18,12,25,"1","2",690
"201800047876",18,12,25,"2","2",690
"201800047877",18,12,26,"5","2",690
"201800047878",18,12,27,"1","2",690
"201800047879",18,12,27,"5","2",690
"201800047880",18,12,29,"1","2",690
"201800047881",18,12,29,"1","2",690
"201800047882",18,12,30,"1","2",690
"201800047883",18,12,31,"1","2",690
"201800047884",18,1,1,"1","1",590
"201800047885",18,12,30,"3","1",590
"201800047886",18,1,9,"3","1",590
"201800047887",18,1,6,"3","1",590
"201800047888",18,1,10,"1","1",590
"201800047889",18,1,10,"2","1",590
"201800047890",18,1,12,"1","1",590
"201800047891",18,1,17,"1","1",590
"201800047892",18,1,20,"3","1",620
"201800047893",18,1,20,"1","1",590
"201800047894",18,1,20,"3","1",620
"201800047895",18,1,26,"4","1",590
"201800047896",18,1,27,"3","1",590
"201800047897",18,2,2,"3","1",590
"201800047898",18,2,6,"1","1",590
"201800047899",18,2,8,"3","1",590
"201800047900",18,2,16,"3","1",590
"201800047901",18,2,16,"3","1",590
"201800047902",18,2,21,"3","1",590
"201800047903",18,2,26,"1","1",590
"201800047904",18,2,15,"2","1",590
"201800047905",18,3,10,"2","1",590
"201800047906",18,3,7,"1","1",620
"201800047907",18,3,17,"1","1",590
"201800047908",18,3,16,"1","1",590
"201800047909",18,3,20,"1","1",590
"201800047910",18,3,25,"1","1",590
"201800047911",18,3,24,"1","1",590
"201800047912",18,4,3,"1","1",620
"201800047913",18,4,18,"1","1",590
"201800047914",18,4,19,"1","1",620
"201800047915",18,4,19,"1","1",590
"201800047916",18,4,20,"1","1",590
"201800047917",18,4,22,"1","1",590
"201800047918",18,4,26,"1","1",590
"201800047919",18,5,6,"1","1",590
"201800047920",18,5,16,"1","1",590
"201800047921",18,5,5,"1","1",590
"201800047922",18,5,22,"1","1",620
"201800047923",18,5,18,"1","1",590
"201800047924",18,5,26,"1","1",590
"201800047925",18,5,16,"1","1",590
"201800047926",18,5,28,"1","1",590
"201800047927",18,5,29,"1","1",590
"201800047928",18,5,30,"1","1",590
"201800047929",18,5,31,"1","1",590
"201800047930",18,6,5,"1","1",590
"201800047931",18,6,8,"1","1",590
"201800047932",18,6,9,"3","1",590
"201800047933",18,6,12,"3","1",620
"201800047934",18,6,20,"1","1",590
"201800047935",18,6,23,"1","1",590
"201800047936",18,6,22,"3","1",590
"201800047937",18,6,26,"1","1",590
"201800047938",18,6,28,"1","1",590
"201800047939",18,6,29,"1","1",590
"201800047940",18,6,11,"3","1",590
"201800047941",18,7,3,"1","1",590
"201800047942",18,7,4,"1","1",590
"201800047943",18,7,8,"1","1",590
"201800047944",18,7,19,"1","1",590
"201800047945",18,7,1,"1","1",590
"201800047946",18,7,21,"2","1",590
"201800047947",18,7,21,"3","1",620
"201800047948",18,7,26,"1","1",590
"201800047949",18,7,24,"1","1",590
"201800047950",18,7,28,"1","1",590
"201800047951",18,8,6,"1","1",590
"201800047952",18,8,7,"1","1",590
"201800047953",18,8,2,"1","1",590
"201800047954",18,8,19,"1","1",620
"201800047955",18,8,20,"1","1",590
"201800047956",18,8,22,"1","1",590
"201800047957",18,8,24,"1","1",590
"201800047958",18,8,23,"1","1",590
"201800047959",18,8,29,"1","1",620
"201800047960",18,8,31,"1","1",590
"201800047961",18,8,31,"2","1",590
"201800047962",18,9,2,"1","1",590
"201800047963",18,8,22,"1","1",590
"201800047964",18,9,3,"3","1",590
"201800047965",18,9,8,"3","1",590
"201800047966",18,9,14,"1","1",590
"201800047967",18,9,15,"2","1",620
"201800047968",18,9,20,"1","1",590
"201800047969",18,9,22,"1","1",590
"201800047970",18,9,25,"1","1",590
"201800047971",18,9,23,"3","1",620
"201800047972",18,9,25,"1","1",620
"201800047973",18,9,30,"1","1",590
"201800047974",18,9,26,"1","1",590
"201800047975",18,9,27,"1","1",590
